Time,PD1,PD2,PD3,PD4,GDX,GDY,GDZ,ADX,ADY,ADZ,HDX,HDY,HDZ,PI1,PI2,PI3,PI4,GIX,GIY,GIZ,AIX,AIY,AIZ,HIX,HIY,HIZ
21050,19,56,44,17,-680,437,-122,-38,13,227,53,-61,-102,12,12,14,15,-9038,3690,-5293,-67,114,456,47,28,-162
21100,25,56,53,15,-759,544,-218,-41,-14,248,59,-62,-104,12,13,14,14,-7056,754,-3895,-188,198,322,82,24,-165
21350,46,92,60,16,-7395,-475,-1396,-67,-19,315,75,-28,-125,12,13,17,223,675,-70,-260,-33,-10,251,42,37,-162
21400,38,49,30,16,-10380,-2287,-2548,-77,-40,301,67,-11,-131,14,18,31,136,742,326,-221,-30,-29,245,37,40,-160
21450,20,17,23,15,-11096,-2295,-3992,-150,-111,264,56,12,-136,82,47,43,101,409,-2,-133,-29,-9,246,32,42,-157
21500,16,14,18,15,-9018,2361,-7253,-84,-64,242,54,32,-131,100,83,63,88,389,-549,-37,-29,11,219,26,45,-157
21550,14,13,17,14,653,-2209,-5932,-109,150,176,42,44,-130,96,143,59,58,235,-584,-70,-26,3,232,22,49,-159
21600,13,15,16,14,6263,-1850,-3318,-108,113,120,37,33,-132,123,206,47,27,317,-238,-12,-18,-10,260,20,54,-159
21650,13,13,16,14,8906,1940,685,-109,96,195,40,18,-134,144,251,59,16,231,-197,16,-25,9,253,17,58,-158
21700,13,13,15,14,10925,6591,2938,-73,23,287,54,-12,-128,181,334,75,17,194,-68,-1,-9,3,236,17,62,-161
21750,13,13,15,14,10971,6042,2200,-67,-13,363,62,-36,-110,228,399,98,16,240,15,-28,-28,18,252,18,63,-165
21800,13,13,15,14,9343,5138,3743,-94,-56,381,57,-47,-97,254,418,116,16,549,639,86,-25,9,243,18,65,-167
21850,13,13,15,14,4991,5802,4741,-49,-107,395,56,-55,-87,292,392,189,15,870,1023,122,-33,-5,258,20,64,-169
21900,13,13,15,14,4566,6923,4408,-68,-179,331,55,-56,-82,304,373,188,16,967,1090,179,-48,3,259,21,60,-174
21950,13,13,15,14,5351,6433,2497,3,-321,235,62,-57,-73,316,370,249,16,879,1207,188,-55,7,264,23,59,-177
22000,13,13,15,14,313,5145,-563,186,-278,223,67,-56,-69,298,386,260,16,1053,804,308,-47,2,247,24,58,-178
22050,13,12,15,16,-4217,-7387,3182,-125,201,136,64,-56,-70,289,390,260,15,1529,510,473,-44,37,258,27,53,-180
22100,13,12,15,89,-8508,-12876,2000,27,39,371,52,-54,-79,306,362,250,14,2526,510,688,-43,61,266,29,48,-182
22150,13,12,15,242,-4830,-5809,-1585,-41,17,257,51,-50,-88,343,268,236,14,3857,262,682,-66,29,275,30,41,-186
22200,13,12,15,235,-780,-383,128,-39,20,222,50,-53,-87,224,123,132,14,7223,613,1643,-73,61,298,32,29,-190
22250,13,14,15,252,-520,-1048,6,-27,20,233,53,-53,-92,127,52,84,15,11108,813,2549,-29,99,362,36,3,-196
22300,15,14,17,264,-529,-457,-44,-23,10,247,55,-55,-92,34,18,41,15,11669,2595,2248,-131,115,300,42,-24,-195
22350,15,16,18,223,-730,-451,-74,-25,7,241,59,-53,-99,62,14,27,15,12049,7965,4847,-95,65,230,54,-52,-188
22400,17,21,20,173,-360,-625,-54,-29,6,244,61,-53,-99,29,13,18,15,2021,1358,2635,-35,-174,227,56,-65,-182
22450,17,26,21,105,-311,66,-98,-24,13,240,63,-49,-105,13,14,18,14,-8798,-3255,1277,-100,-103,117,52,-50,-188
22500,21,48,21,65,-350,120,-171,-8,-27,237,65,-49,-104,12,13,13,14,-12805,-1821,2060,-82,-77,207,52,-24,-195
22550,33,44,30,30,-472,247,-180,-30,15,238,67,-50,-103,12,12,15,15,-14429,518,189,-107,-27,282,43,26,-188
22600,66,61,38,20,-248,66,-133,-29,13,235,69,-51,-105,12,12,15,15,-13135,3746,-2357,-109,6,400,4,55,-155
22650,41,85,42,17,-429,54,-157,-36,17,240,72,-51,-106,12,12,14,15,-11203,4030,-4212,-102,79,449,5,35,-148
22700,54,99,44,16,-404,174,-137,-38,3,228,74,-53,-108,12,13,14,15,-8403,1657,-4866,-103,132,420,22,11,-158
22750,72,111,69,15,-624,222,-256,-40,-2,227,76,-51,-108,13,12,13,14,-8562,2874,-2279,-178,283,298,74,10,-173
22800,67,159,79,15,-781,-60,-324,-38,-4,238,78,-50,-111,12,12,14,15,-3845,9155,1330,237,452,244,99,24,-155
22850,61,163,87,15,-1653,-135,-580,-27,6,239,80,-48,-112,13,13,13,15,4852,-5827,-4569,-49,114,389,96,29,-153
22900,78,187,76,14,-2391,51,-723,-30,-7,263,80,-44,-115,12,13,13,72,8536,-7224,-6719,-3,-53,248,82,30,-158
22950,74,169,91,16,-3731,440,-741,-29,-52,291,80,-36,-118,12,12,13,228,8206,-4326,-207,-32,37,336,72,27,-161
23000,46,110,73,16,-6683,1125,-1089,-61,-32,283,82,-26,-123,12,12,16,203,725,-700,-280,-16,-7,244,67,29,-158
23050,40,67,41,15,-9990,-1232,-2046,-76,-83,303,77,-5,-129,52,17,21,151,790,-268,-128,-33,4,245,64,32,-161
23100,26,23,24,15,-10724,-1753,-3202,-140,-124,306,70,15,-132,32,45,25,121,601,-407,-116,-25,2,256,62,33,-163
23150,16,15,20,15,-9751,3880,-5855,-114,-104,272,66,38,-128,125,116,19,55,513,-577,-55,-18,14,235,59,37,-164
23200,14,15,17,14,-5597,-4519,-7283,-56,210,59,53,52,-125,167,213,28,49,450,-258,-13,-17,-2,243,58,40,-162
23250,13,14,16,14,6815,-1383,-5371,-105,113,116,42,47,-128,239,297,49,29,447,-68,-7,-15,31,250,56,43,-164
23300,13,15,16,14,8908,-173,-3400,-88,109,168,38,28,-133,287,368,63,17,838,-172,-127,-24,-14,252,58,46,-169
23350,13,13,15,14,11767,4146,2116,-105,26,250,43,-2,-131,346,406,96,15,1497,787,93,-30,15,236,61,46,-173
23400,13,13,15,14,10731,6682,3570,-76,16,341,45,-39,-121,369,381,177,16,1356,1821,216,-32,7,240,65,44,-174
23450,13,13,15,14,10445,5800,4544,-104,-52,389,39,-60,-99,374,336,233,15,1099,1765,268,-49,-5,248,67,41,-177
23500,13,13,15,13,7474,6020,4721,-90,-120,401,45,-68,-91,370,299,267,15,1199,1274,339,-33,28,249,69,38,-178
23550,13,13,15,13,3444,4207,3089,-109,-152,310,40,-65,-81,358,276,317,15,1074,1044,312,-53,4,240,69,34,-178
23600,13,13,15,13,5589,10929,1417,116,-353,279,44,-62,-74,359,277,342,15,1283,504,406,-53,23,247,68,33,-179
23650,12,13,15,13,-477,1774,4408,215,-381,228,46,-59,-69,359,264,336,14,1600,267,631,-64,20,244,67,31,-180
23700,13,13,15,55,-6951,-12912,2632,-18,40,238,32,-56,-78,365,270,332,14,2174,151,600,-51,44,249,67,27,-184
23750,13,13,15,218,-6952,-8104,-994,-6,-34,286,26,-49,-87,349,219,290,15,3870,481,678,-63,86,291,66,23,-185
23800,13,13,16,203,-1018,-336,84,-33,-5,235,26,-50,-87,208,91,165,15,7979,1016,2186,-96,93,337,69,10,-191
23850,14,14,18,186,-698,-1300,-27,-28,9,244,27,-49,-92,114,30,82,14,11400,618,3092,-53,119,339,68,-16,-196
23900,16,18,19,175,-606,-555,-61,-28,-5,248,26,-51,-90,38,17,36,13,11376,3513,2948,-173,128,299,70,-40,-196
23950,20,37,21,127,-710,37,-112,-36,18,225,30,-50,-96,26,14,20,14,12217,5335,6575,-10,41,95,73,-65,-185
24000,22,63,22,90,-480,-139,-139,-12,1,202,31,-51,-93,16,13,21,16,746,-900,1180,-67,-214,165,69,-66,-183
24050,26,61,29,52,-354,-71,-123,-29,22,239,35,-50,-99,13,14,17,15,-8718,-3196,1021,-85,-92,119,64,-42,-192
24100,29,71,31,28,-371,19,-137,-32,10,240,38,-52,-98,13,13,16,15,-13288,-2682,1718,-85,-63,204,54,-11,-193
24150,41,100,25,20,-174,-198,-129,-26,6,226,41,-53,-97,12,14,15,14,-13956,944,572,-120,-11,274,38,25,-176
24200,52,109,44,17,-329,-206,-157,-22,2,225,43,-55,-101,12,13,15,15,-13112,2671,-1503,-119,33,383,15,43,-153
24250,66,142,65,16,-260,96,-126,-20,-16,244,45,-55,-100,12,13,14,16,-11145,4266,-4949,-92,88,454,8,13,-151
24300,70,171,68,16,-389,209,-195,-26,10,240,49,-56,-103,12,12,13,14,-7789,900,-5886,-92,167,418,63,3,-166
24350,74,189,70,14,-917,564,-281,-16,-9,240,53,-57,-104,12,12,13,14,-7987,4752,55,-150,224,295,82,26,-165
24400,82,179,91,16,-1355,867,-397,-30,4,239,58,-53,-107,11,12,13,15,-5153,7955,4265,110,359,235,91,39,-146
24450,73,177,107,15,-1974,612,-669,-29,-20,251,60,-49,-108,12,13,14,15,692,-1142,67,-34,313,208,84,42,-139
24500,73,150,73,15,-2186,809,-802,-35,-20,263,64,-42,-111,12,13,13,21,6354,-12683,-8709,-99,-224,247,67,46,-147
24550,53,113,108,15,-2775,1339,-842,-56,-21,284,66,-38,-112,12,13,13,215,10496,-3519,-5022,160,-31,403,51,44,-151
24600,27,87,107,15,-5637,1624,-871,-72,-27,307,69,-29,-114,12,14,15,317,732,-1324,-293,-22,-13,275,46,46,-153
24650,20,42,53,15,-9616,-417,-2018,-99,-78,353,69,-13,-119,12,13,15,250,801,67,-217,-28,0,248,42,48,-155
24700,20,18,29,16,-11969,-1933,-2978,-137,-84,312,62,9,-123,13,17,20,186,571,-159,-81,-15,-13,235,41,50,-160
24750,14,15,23,15,-10859,5404,-6008,-105,-56,257,62,34,-118,69,25,62,136,348,-137,-64,-58,-4,266,37,52,-159
24800,14,13,17,14,-5882,-3330,-6548,-25,234,62,54,52,-115,13,61,72,94,617,128,-10,-22,-14,235,34,54,-161
24850,13,14,16,14,6607,-3105,-4342,-109,107,118,44,50,-120,80,97,86,18,364,150,-11,-30,-20,231,32,54,-166
24900,13,13,16,14,9845,-1409,-3623,-72,105,175,40,33,-128,74,121,119,29,576,342,76,-32,0,228,31,57,-165
24950,13,13,15,14,12522,2017,2647,-124,20,236,44,3,-131,119,177,149,17,486,85,-13,-31,-6,238,29,58,-165
25000,13,13,15,14,11542,5817,4033,-93,1,340,54,-27,-120,131,267,159,17,329,-827,51,-35,-3,224,28,59,-168
25050,13,13,16,15,11192,4968,4325,-110,-56,376,49,-44,-100,229,409,144,18,652,-646,-25,-18,12,236,27,60,-171
25100,13,13,15,14,7784,6496,4947,-94,-123,395,50,-47,-95,264,514,142,15,998,-154,3,-21,26,228,26,60,-174
25150,13,13,15,14,2542,2191,3156,-72,-212,345,53,-33,-97,244,558,141,15,1221,-8,130,-22,11,246,26,58,-176
25200,13,13,15,14,4902,8033,2696,69,-323,256,82,-46,-96,296,610,154,14,1398,174,165,-35,59,236,26,57,-178
25250,13,13,15,14,357,3308,3213,230,-388,259,77,-60,-83,341,608,141,14,1649,232,297,-24,13,240,25,53,-181
25300,13,12,15,65,-4989,-9868,1351,-23,61,248,66,-57,-90,378,596,126,15,2330,289,561,-23,29,234,25,49,-184
25350,13,13,15,245,-3851,-4916,-341,-25,-14,258,62,-50,-95,372,436,98,24,3205,443,544,-33,19,293,28,44,-187
25400,13,13,16,216,-582,-48,130,-54,-4,256,64,-51,-95,337,215,53,14,6741,312,1562,-66,47,313,30,32,-192
25450,13,13,16,234,-362,-484,101,-46,29,233,68,-52,-99,137,68,49,15,10843,702,3159,-32,75,339,32,10,-197
25500,13,14,15,216,-33,-212,-63,-44,21,239,71,-52,-98,73,17,31,14,11512,2332,2392,-72,84,302,37,-18,-199
25550,14,14,18,270,-466,-718,-59,-44,23,217,74,-52,-103,45,16,27,14,12081,5621,4087,-104,83,322,44,-45,-192
25600,17,17,22,246,-646,-829,-102,-22,22,239,71,-51,-101,41,14,15,15,7033,2800,4776,-3,-369,-24,44,-64,-184
25650,15,25,23,150,-791,-220,-147,-28,5,221,72,-49,-105,13,13,16,16,-9752,-2437,-2082,-69,-108,138,43,-54,-187
25700,19,33,22,75,-807,-135,-181,-27,22,224,73,-51,-105,14,12,14,14,-11766,-2596,-200,-62,-87,192,35,-29,-190
25750,24,47,30,32,-500,-154,-154,-17,-23,233,73,-55,-105,13,13,13,14,-15237,-26,-254,-88,-42,271,29,5,-186
25800,33,67,35,22,-456,-37,-124,-16,-3,240,75,-58,-109,12,13,13,14,-13651,2649,-610,-110,-22,366,18,31,-174
25850,41,88,41,16,-567,192,-179,-16,-14,223,80,-58,-109,12,13,13,14,-12309,2676,-2331,-129,61,434,26,14,-165
25900,55,112,55,16,-779,611,-209,-30,7,246,84,-60,-112,12,12,13,13,-8213,5374,-3609,2,129,478,89,11,-162
25950,62,143,72,14,-1376,502,-387,-25,-16,233,88,-57,-114,12,13,13,14,-6995,-1316,-3945,-227,201,276,104,42,-158
26000,57,153,91,15,-1546,238,-537,-34,-15,230,93,-53,-120,12,12,14,14,-5891,9359,5596,111,374,250,87,53,-143
26050,63,180,87,15,-1594,-345,-638,-40,-27,242,97,-49,-123,12,13,13,15,4174,-6429,-5288,14,461,273,80,51,-142
26100,84,167,87,14,-2481,-107,-903,-51,19,246,98,-41,-128,12,13,13,81,8480,-8872,-6753,10,-91,258,64,49,-149
26150,77,156,78,15,-4107,451,-843,-47,-13,261,97,-32,-134,13,13,13,297,4871,-4381,1306,-39,65,268,55,44,-155
26200,39,85,52,15,-7531,316,-1298,-86,-11,335,93,-16,-140,12,13,17,300,663,545,-297,-41,-26,237,52,45,-158
26250,26,27,23,15,-11057,-1377,-3069,-107,-85,340,81,4,-146,12,16,22,210,567,131,-256,-33,-12,211,49,46,-159
26300,15,17,19,14,-9948,4600,-5981,-120,-75,255,71,24,-139,13,22,41,166,322,-355,-61,-34,-16,247,44,48,-160
26350,15,16,16,13,-3114,-1405,-7414,-70,186,97,60,36,-135,55,52,45,129,662,-611,-19,-32,-7,240,39,50,-159
26400,13,14,16,14,5231,-2235,-6148,-103,131,123,48,26,-136,65,124,63,90,473,-261,26,-29,-10,227,36,52,-160
26450,13,13,16,14,8087,-1305,-1793,-121,111,164,39,7,-135,93,172,74,44,504,-222,58,-26,-6,242,33,54,-161
26500,13,13,15,14,9544,4312,2867,-99,35,234,39,-21,-126,92,275,89,24,343,-231,45,-26,13,235,32,57,-162
26550,13,13,15,14,9913,5529,2347,-75,14,322,44,-38,-112,165,383,100,20,769,178,-51,-28,9,237,31,60,-163
26600,13,13,15,14,9688,4878,3263,-105,-26,361,45,-41,-102,238,482,142,17,1404,426,89,-25,4,262,31,60,-168
26650,13,13,15,14,6207,5262,4347,-76,-110,390,57,-49,-95,232,540,173,16,1362,426,164,-36,8,247,33,59,-170
26700,13,13,15,14,3757,5433,4229,-25,-127,328,51,-56,-89,292,554,176,15,1134,702,168,-31,19,262,34,58,-173
26750,13,13,15,14,5058,7514,2815,21,-335,262,48,-60,-79,295,564,191,16,1133,423,195,-35,23,251,36,57,-175
26800,13,13,15,14,1402,4507,-766,192,-306,220,50,-60,-78,336,599,190,16,1297,340,415,-23,51,246,38,53,-180
26850,13,12,15,23,-4334,-12865,36,-100,148,226,45,-57,-79,404,600,177,16,1996,44,528,-40,33,246,40,48,-182
26900,13,13,15,155,-9497,-8924,640,2,18,374,35,-50,-90,383,528,129,15,2943,130,482,-30,33,265,42,43,-185
26950,13,13,15,210,-813,-567,247,-27,28,219,35,-49,-91,412,373,81,15,5496,-118,929,-78,19,311,43,32,-189
27000,13,13,16,179,-805,-760,72,-27,15,225,34,-51,-92,286,151,69,15,8668,181,2689,-63,52,300,44,14,-194
27050,15,15,17,174,-590,-669,-36,-25,16,228,35,-52,-94,120,36,53,15,12172,-186,3326,-27,149,323,44,-13,-196
27100,17,25,20,159,-561,-235,-134,-23,12,224,35,-56,-94,30,16,27,15,11394,2538,3186,-114,140,310,45,-40,-192
27150,15,32,21,127,-518,-335,-125,-14,2,231,37,-56,-98,15,13,15,14,8078,-616,5193,0,-171,-103,43,-62,-184
27200,29,52,23,83,-498,-486,-87,-31,16,234,37,-56,-98,27,14,16,14,-6553,1077,267,-7,-114,116,44,-56,-185
27250,22,66,23,45,-375,37,-165,-20,15,245,36,-55,-102,12,13,14,16,-9492,-1092,-1318,-31,-93,166,40,-39,-188
27300,39,82,26,22,-362,187,-134,-33,-5,232,37,-56,-99,12,12,14,15,-13314,-1308,-1980,-120,-26,231,37,-12,-185
27350,53,115,52,17,-313,-5,-167,-20,-11,250,37,-57,-100,12,14,13,15,-13960,2257,-112,-108,7,343,42,13,-180
27400,60,135,55,15,-160,-317,-207,-21,-15,215,39,-58,-102,12,12,13,16,-12924,3457,-2025,-72,64,407,33,31,-168
27450,76,185,63,15,-227,-319,-235,-23,-9,250,43,-60,-101,12,12,13,16,-8373,4448,-4780,-54,93,432,43,27,-163
27500,100,240,50,15,-822,-78,-181,-32,-1,249,49,-61,-105,12,13,13,15,-6261,2019,-3269,-117,130,351,65,17,-160
27550,107,306,67,14,-1281,-127,-323,-34,-5,235,55,-58,-107,12,13,13,15,-7457,4226,899,-53,280,279,86,42,-152
27600,122,311,71,15,-1669,-552,-456,-30,5,237,59,-55,-113,12,12,13,15,-3128,4783,1199,123,397,220,80,50,-147
27650,122,331,72,15,-2001,-408,-475,-20,-18,258,63,-47,-114,12,13,13,16,4860,-6639,-2609,-144,-63,178,72,48,-146
27700,136,326,74,14,-2881,-365,-563,-24,-20,241,63,-39,-120,12,13,13,87,8726,-6584,-4630,48,-51,347,58,43,-151
27750,130,259,55,14,-4157,155,-765,-37,-32,280,64,-31,-123,12,13,13,301,4662,-4169,1531,-63,0,258,51,39,-157
27800,71,113,29,14,-8375,-691,-1402,-67,-40,336,61,-17,-127,12,13,13,324,569,352,-163,-32,-8,236,47,39,-158
27850,46,31,21,15,-11998,-2435,-3235,-92,-110,333,54,6,-133,11,13,22,287,777,31,-86,-40,-16,242,42,42,-156
27900,16,23,16,14,-9631,-1759,-4986,-75,-73,198,45,25,-132,13,18,31,227,417,-223,-74,-33,-7,234,37,46,-155
27950,14,17,16,14,-2222,-1814,-5291,-72,181,135,35,36,-131,13,20,37,155,412,-404,-77,-26,-4,241,30,49,-155
28000,14,15,15,14,5173,-1384,-1891,-91,119,119,31,26,-131,32,19,45,101,262,-961,-1,-24,-4,234,26,53,-157
28050,13,14,16,14,9247,1820,2450,-98,85,195,33,10,-133,55,70,46,70,243,-936,-19,-17,-1,236,22,57,-156
28100,13,13,16,14,10335,5635,3122,-81,11,291,44,-16,-127,142,119,50,37,415,-227,-12,-22,21,255,21,61,-158
28150,13,14,15,14,10883,5185,2817,-83,-32,352,50,-40,-112,115,189,61,19,459,108,25,-18,19,250,23,63,-161
28200,13,13,15,14,8535,5455,3553,-73,-65,365,49,-48,-100,163,282,105,25,507,242,24,-15,1,253,24,65,-165
28250,13,13,14,14,4647,4173,3134,11,-215,452,49,-55,-92,201,368,122,16,997,505,87,-36,-17,242,25,65,-167
28300,13,13,15,14,2207,5727,2185,-40,-106,266,48,-56,-89,237,431,161,16,1454,506,268,-27,-22,254,26,64,-171
28350,13,13,15,14,4609,5678,2372,-16,-211,252,51,-58,-79,259,469,176,16,1279,779,270,-34,-3,262,27,60,-174
28400,13,13,15,14,1575,4121,-426,52,-247,215,56,-59,-75,287,478,191,16,1199,1102,235,-50,13,252,29,56,-177
28450,13,12,15,15,-2719,-6115,1036,-55,-44,125,55,-56,-72,291,489,202,15,1800,599,372,-52,51,268,32,54,-179
28500,13,13,15,72,-6851,-10424,888,3,86,278,48,-54,-83,342,461,209,16,2501,166,649,-59,33,268,33,49,-182
28550,13,13,15,222,-1949,-3580,-185,-5,32,249,45,-52,-86,368,374,144,15,3718,-367,888,-29,45,293,33,41,-186
28600,13,13,15,203,-665,-349,78,-31,15,230,46,-53,-89,251,210,68,15,6790,-14,1546,-48,61,286,34,28,-192
28650,13,13,16,188,-728,-1060,-40,-12,15,232,48,-54,-91,105,76,65,14,10290,486,2483,-36,114,332,36,9,-196
28700,15,16,18,175,-700,-399,-56,-34,8,247,48,-55,-93,43,18,43,14,10940,1596,1927,-68,133,303,39,-17,-198
28750,15,35,22,206,-762,-370,-121,-22,-4,219,49,-55,-96,36,16,20,15,11156,7141,3630,-124,99,286,50,-45,-191
28800,19,36,27,81,-513,-211,-125,-36,7,263,51,-55,-97,18,13,15,15,2528,845,2753,6,-168,206,51,-61,-186
28850,18,53,36,35,-452,125,-163,-17,-6,256,54,-56,-100,13,13,15,15,-8716,-3359,904,-79,-92,110,48,-47,-190
28900,21,78,45,18,-512,280,-197,-32,10,242,59,-57,-100,13,13,15,14,-11466,-1553,1633,-70,-96,191,49,-27,-196
28950,45,134,60,16,-817,832,-265,-31,5,238,65,-56,-102,12,12,14,14,-12704,-204,-1887,-133,-12,251,48,22,-192
29000,40,100,58,15,-988,733,-293,-42,19,235,68,-54,-105,12,12,16,15,-12057,3216,-2667,-127,8,352,13,64,-162
29050,59,137,75,14,-1393,-83,-377,-46,11,233,72,-53,-106,12,12,13,15,-10288,2642,-3946,-107,67,408,-8,38,-148
29100,76,194,93,15,-1278,-182,-360,-45,-16,232,74,-50,-110,13,13,13,14,-6888,1809,-5502,-63,97,418,7,26,-152
29150,92,237,99,15,-1152,-536,-377,-49,-9,242,76,-49,-112,13,13,13,14,-7551,1711,-2508,-160,141,316,44,8,-162
29200,93,271,105,15,-1356,-468,-495,-44,-40,245,76,-44,-115,12,13,13,14,-5605,7635,2386,86,322,254,84,21,-160
29250,121,278,94,14,-1727,-311,-739,-37,-19,239,76,-40,-117,12,13,13,14,-1240,1901,-2266,61,466,423,91,27,-148
29300,133,294,92,15,-2677,-41,-702,-26,-42,245,74,-34,-120,12,13,13,36,7204,-8771,-4229,-39,-73,210,79,27,-155
29350,138,275,76,14,-4158,-153,-767,-33,-59,262,73,-28,-123,13,13,13,224,8925,-4363,-753,-4,14,338,67,22,-158
29400,99,168,55,14,-7159,118,-1162,-38,-69,309,72,-15,-127,16,13,14,231,960,-1195,-293,-15,6,248,62,25,-161
29450,42,64,29,15,-10699,-1331,-2073,-33,-100,323,66,5,-131,46,33,15,155,934,-611,-115,-12,-16,253,58,28,-160
29500,34,32,22,15,-10625,-1823,-2337,-126,-177,282,60,27,-132,77,110,17,94,752,-528,-38,-25,14,257,56,32,-163
29550,16,20,18,15,-9525,3419,-4991,-85,-90,269,56,49,-126,137,241,17,67,701,-218,24,-14,-10,235,52,32,-165
29600,14,15,17,15,-606,-1620,-4261,-104,155,239,45,58,-123,167,345,25,34,796,130,-10,-33,13,235,51,36,-166
29650,13,13,16,14,8589,213,-4571,-94,138,119,39,47,-128,233,449,49,22,819,82,-85,-27,5,252,49,39,-165
29700,13,14,16,14,11689,784,-2343,-91,95,201,39,24,-133,270,510,77,16,1385,344,131,-25,-7,248,50,38,-170
29750,13,15,15,14,12997,5795,1007,-72,4,294,46,-12,-129,316,566,98,15,1476,253,165,-40,9,236,53,38,-173
29800,13,14,15,14,11256,5552,3992,-67,-45,369,39,-46,-113,380,606,114,16,1268,518,150,-38,27,248,57,36,-176
29850,13,13,15,15,8359,5667,6732,-87,-98,376,36,-51,-103,425,548,124,16,1169,1017,176,-25,9,220,58,34,-178
29900,13,13,15,14,5096,3156,5803,-84,-125,373,48,-70,-98,429,463,169,15,906,1435,144,-32,17,212,61,30,-181
29950,13,13,15,14,6087,6049,3305,-71,-183,304,37,-73,-83,406,375,224,16,855,909,279,-49,32,212,63,28,-181
30000,13,13,15,14,3422,6303,-489,-13,-247,254,43,-68,-78,396,358,235,16,956,493,405,-35,21,234,60,26,-181
30050,13,13,15,14,1491,3940,-1284,143,-229,232,47,-62,-69,392,372,262,15,1109,208,446,-39,56,258,61,25,-179
30100,13,13,15,16,-3377,-8398,3055,-159,126,159,42,-62,-76,409,410,256,15,1574,-187,686,-39,46,268,58,22,-181
30150,13,13,15,86,-7841,-9631,1812,22,33,346,32,-57,-82,429,416,241,15,2691,-31,633,-55,50,277,58,20,-184
30200,13,13,15,180,-2111,-2935,-212,-39,-2,254,27,-54,-89,419,303,170,15,4288,421,685,-57,68,293,60,13,-188
30250,13,13,16,180,-808,-878,44,-27,8,234,28,-54,-89,266,128,123,16,7248,1718,1564,-53,77,295,61,1,-192
30300,15,14,17,164,-512,-781,-59,-43,23,223,28,-55,-92,99,29,75,15,10637,902,2157,-44,127,316,63,-21,-195
30350,16,16,20,152,-482,-430,-73,-13,5,250,30,-55,-94,41,18,29,16,10407,2482,2021,-123,136,279,65,-41,-194
30400,19,29,20,125,-760,-393,-82,-32,14,234,31,-55,-96,23,20,28,14,11884,7544,4476,-78,46,225,71,-68,-185
30450,20,55,22,96,-461,-225,-143,-31,10,232,34,-53,-96,43,13,16,14,-1267,-96,566,-34,-205,194,69,-69,-184
30500,33,70,22,48,-590,-187,-182,-27,18,223,36,-55,-96,13,14,14,14,-9089,-4026,1621,-115,-103,126,61,-49,-193
30550,31,97,27,23,-685,31,-219,-21,11,226,39,-56,-97,12,13,14,14,-13068,-1963,1735,-88,-76,212,55,-14,-195
30600,37,96,54,18,-655,461,-236,-23,-8,236,44,-58,-99,12,13,13,14,-14372,393,-981,-130,-6,276,39,29,-178
30650,45,120,66,16,-888,663,-270,-38,9,257,47,-60,-99,12,13,14,14,-12869,3507,-2067,-102,38,395,16,47,-154
30700,52,130,84,15,-1387,418,-409,-15,-9,229,51,-58,-103,12,13,14,14,-10644,3511,-5289,-112,91,448,3,18,-150
30750,61,160,85,15,-1165,337,-319,-30,-14,243,54,-58,-103,12,14,13,14,-8370,2048,-6391,-99,148,412,53,1,-163
30800,62,187,105,14,-1254,208,-454,-25,-26,230,57,-56,-106,12,13,13,14,-8761,3845,-416,-133,298,297,79,30,-163
30850,74,176,103,15,-1350,171,-520,-50,-4,257,61,-52,-106,12,13,13,14,-4080,6800,3458,190,425,239,88,38,-146
30900,66,201,117,14,-1967,118,-939,-25,-32,237,63,-48,-111,12,13,13,14,3063,-2525,-1803,-19,143,376,83,43,-144
30950,55,181,108,14,-2455,421,-834,-68,4,235,65,-42,-112,12,14,13,28,6532,-8553,-7564,-25,-42,190,64,44,-149
31000,63,157,104,14,-3788,-25,-851,-40,-40,248,65,-35,-115,12,12,13,245,9123,-3985,-1620,9,27,392,52,42,-154
31050,52,111,77,15,-6380,234,-940,-50,-63,309,65,-23,-119,12,13,15,249,1091,-1064,-511,-31,-28,251,47,43,-155
31100,28,53,62,15,-10453,-556,-1577,-54,-93,308,63,-6,-123,52,16,14,185,837,-932,-216,-29,-28,270,43,45,-160
31150,39,28,33,15,-11685,-558,-2471,-85,-101,283,59,17,-125,100,51,15,138,539,-929,-91,-23,-2,227,39,48,-160
31200,18,17,23,16,-11488,2458,-3904,-84,-117,268,57,40,-120,153,136,16,113,734,-233,-20,-14,-7,252,36,51,-162
31250,13,15,18,14,-8033,-3792,-4869,-12,25,-3,49,59,-115,211,225,16,62,597,206,-14,-26,-24,237,33,53,-163
31300,14,14,17,14,7662,-1401,-1522,-107,166,109,41,56,-119,226,298,27,31,475,281,37,-29,-13,244,32,54,-165
31350,13,13,17,14,11800,-2332,-2096,-79,193,141,37,38,-127,305,392,52,22,729,8,8,-29,-7,254,30,56,-167
31400,13,13,16,15,17387,1011,2150,-148,67,267,37,4,-134,370,518,82,18,2058,166,134,-31,-8,257,30,55,-170
31450,13,13,15,14,13729,5940,3116,-100,-64,437,48,-33,-122,405,714,77,17,2210,-541,242,-15,26,259,29,53,-173
31500,13,13,15,14,11155,5975,6311,-112,-133,430,42,-44,-102,492,788,46,16,2276,-234,271,-18,38,254,29,50,-178
31550,13,13,15,15,7462,4063,4027,-99,-155,393,55,-54,-102,506,810,45,16,2055,-100,193,-28,61,234,28,47,-182
