WAGYRO;10
Time;Ax;Ay;Az;Gx;Gy;Gz;Hx;Hy;Hz;Temp;AnBat;Angle
58;808;808;765;765;765;384;-309;-208;348;233;847;209;
59;809;808;766;764;765;384;-317;-202;352;234;846;198;
60;809;808;765;764;765;385;-313;-200;351;234;847;278;
61;808;808;765;765;765;385;-305;-201;354;234;846;277;
62;808;809;766;765;765;385;-312;-201;357;234;847;281;
63;809;808;766;765;765;384;-311;-208;349;234;846;281;
64;809;807;763;765;765;384;-309;-203;350;234;846;281;
65;809;808;763;765;764;385;-306;-205;354;234;846;281;
66;809;808;764;765;765;385;-309;-205;350;234;847;280;
67;808;808;764;765;765;385;-310;-197;350;234;847;280;
68;809;807;766;765;765;385;-315;-202;353;234;847;280;
69;808;809;766;765;765;385;-312;-199;348;234;847;279;
70;808;808;763;765;765;385;-314;-202;346;234;847;207;
71;809;808;765;765;765;385;-306;-202;348;234;846;206;
72;808;808;766;765;765;385;-309;-199;352;234;846;196;
73;809;808;765;765;765;385;-306;-195;353;234;846;275;
74;809;808;765;764;765;385;-305;-198;355;234;846;275;
75;809;808;767;765;765;385;-319;-201;349;234;847;280;
76;809;808;766;765;765;385;-308;-201;353;234;846;279;
77;808;808;764;765;765;385;-306;-200;353;234;847;279;
78;808;808;765;765;765;385;-305;-201;355;234;846;279;
79;809;808;767;765;765;384;-317;-198;355;234;847;279;
80;808;809;766;765;765;384;-305;-202;359;234;846;279;
81;808;808;764;765;765;385;-305;-199;356;234;847;279;
82;808;808;765;765;765;385;-306;-196;354;234;846;205;
83;808;808;766;765;765;385;-315;-198;356;234;847;204;
84;808;809;766;765;764;385;-309;-199;357;234;847;199;
85;808;809;765;765;764;385;-310;-197;349;233;847;195;
86;809;808;764;765;764;385;-309;-202;352;234;847;274;
87;808;808;763;765;764;385;-306;-196;348;234;847;274;
88;808;808;764;765;764;384;-315;-197;347;234;847;278;
89;808;808;765;766;764;384;-310;-195;345;234;846;278;
90;809;808;764;765;764;384;-314;-202;344;234;847;278;
91;809;807;764;765;764;384;-318;-204;345;234;846;277;
92;809;809;766;765;764;384;-315;-196;354;234;846;277;
93;809;808;765;765;764;384;-316;-203;350;234;846;277;
94;810;809;766;765;764;385;-316;-198;350;234;847;276;
95;809;809;766;765;764;385;-319;-202;348;234;846;202;
96;810;808;765;765;764;385;-321;-198;346;234;847;202;
97;810;808;764;765;763;385;-320;-195;342;234;846;196;
98;810;808;764;765;762;384;-324;-197;337;234;847;193;
99;811;807;765;765;761;385;-328;-199;336;234;846;272;
0;812;809;766;765;761;386;-334;-193;331;234;846;272;
1;812;809;763;765;760;385;-344;-188;317;234;846;276;
2;817;807;762;765;758;386;-361;-193;300;234;846;276;
3;818;807;767;764;756;387;-371;-188;303;234;847;276;
4;820;808;767;763;753;387;-392;-183;256;234;846;275;
5;824;805;770;762;748;388;-405;-174;237;234;847;275;
6;824;802;770;762;741;389;-430;-166;211;234;846;275;
7;827;803;778;762;741;390;-463;-141;128;234;846;274;
8;831;805;778;763;745;388;-482;-143;86;234;845;200;
9;840;806;775;763;749;386;-492;-134;11;234;846;199;
10;840;809;779;765;750;384;-500;-126;-22;233;846;195;
11;848;807;787;766;750;381;-505;-128;-80;234;846;192;
12;844;810;798;765;744;380;-499;-132;-103;234;845;269;
13;844;813;802;765;735;376;-481;-139;-190;234;846;269;
14;860;811;794;765;734;374;-461;-150;-242;234;846;273;
15;857;806;799;766;741;375;-406;-164;-327;234;846;272;
16;853;799;812;766;751;382;-386;-169;-362;234;846;274;
17;843;801;814;765;750;388;-354;-172;-403;234;846;274;
18;846;811;819;764;747;389;-336;-172;-416;234;846;274;
19;846;811;826;764;748;386;-291;-167;-453;234;846;273;
20;848;811;826;764;750;382;-262;-170;-468;234;846;274;
21;856;810;833;765;751;380;-210;-176;-487;234;846;200;
22;847;803;831;765;751;382;-187;-181;-504;234;846;200;
23;836;810;831;765;754;384;-161;-184;-510;234;845;190;
24;836;813;832;764;756;382;-128;-184;-520;234;845;192;
25;842;812;840;764;758;380;-113;-191;-526;234;846;271;
26;842;808;840;763;757;380;-88;-200;-530;234;846;271;
27;839;808;842;764;758;379;-68;-203;-525;234;845;275;
28;834;810;840;764;758;382;-50;-211;-529;234;846;276;
29;831;811;833;764;757;382;-37;-212;-531;234;845;276;
30;829;811;835;763;755;381;-8;-218;-534;234;846;276;
31;832;811;846;762;749;379;11;-230;-530;234;845;275;
32;824;806;837;762;754;380;68;-247;-523;234;845;275;
33;833;809;847;763;756;380;89;-251;-519;234;846;276;
34;830;818;856;764;751;383;125;-258;-505;234;846;202;
35;821;809;846;765;749;383;156;-264;-501;234;846;202;
36;818;809;848;765;751;383;210;-265;-480;234;846;193;
37;821;814;861;765;752;384;231;-273;-472;234;846;193;
38;816;810;863;766;753;386;276;-272;-446;234;846;273;
39;802;814;860;767;757;384;285;-269;-439;234;846;273;
40;807;812;849;767;760;382;288;-268;-430;234;845;278;
41;797;820;834;766;761;381;316;-258;-422;234;846;278;
42;815;811;858;764;763;382;318;-259;-416;234;845;280;
43;807;808;859;766;765;382;321;-252;-421;234;845;279;
44;811;808;860;768;764;384;320;-246;-417;234;845;281;
45;805;808;850;768;763;386;319;-236;-410;234;845;279;
46;808;811;851;766;763;387;331;-230;-415;234;845;280;
47;804;804;856;765;763;391;331;-235;-422;234;844;208;
48;818;807;856;768;763;385;332;-235;-407;234;845;207;
49;802;809;853;766;763;387;342;-231;-402;234;846;197;
50;804;809;855;765;764;385;341;-229;-397;234;846;271;
51;807;808;855;765;763;383;348;-229;-403;234;846;276;
52;803;804;853;765;762;384;355;-229;-395;234;846;276;
53;802;806;854;765;764;385;359;-231;-395;234;846;279;
54;803;811;855;765;764;385;360;-225;-388;234;846;280;
55;800;809;850;765;764;384;352;-229;-382;234;846;281;
56;801;806;854;765;765;384;360;-227;-384;234;846;281;
57;803;807;856;766;764;385;356;-226;-392;234;845;280;
58;799;807;848;766;763;386;363;-230;-386;234;846;280;
59;796;808;846;765;765;385;364;-226;-379;234;845;279;
60;801;808;854;764;766;383;359;-226;-382;234;846;206;
61;801;804;856;765;766;384;363;-230;-391;234;845;207;
62;803;804;858;765;765;386;349;-233;-392;234;846;197;
63;802;809;854;766;765;387;355;-230;-397;234;845;275;
64;801;808;848;765;764;385;353;-229;-389;234;846;276;
65;802;808;851;764;766;384;362;-230;-394;234;845;276;
66;803;807;856;765;765;384;351;-227;-399;234;846;280;
67;802;804;854;765;765;385;348;-231;-397;234;846;273;
68;802;804;853;765;765;387;352;-228;-390;234;846;282;
69;804;811;853;766;765;387;349;-228;-393;234;846;280;
70;802;811;850;766;764;385;347;-226;-405;234;846;280;
71;802;806;850;764;765;384;348;-229;-398;234;846;281;
72;803;805;855;764;765;384;344;-229;-398;234;846;280;
73;805;808;857;765;765;385;345;-225;-398;234;846;206;
74;803;807;852;765;764;385;348;-229;-399;234;845;208;
75;804;808;854;765;765;384;351;-228;-399;234;846;197;
76;804;807;854;765;764;384;348;-227;-395;234;845;276;
77;803;805;850;766;765;384;352;-229;-395;234;846;277;
78;803;804;855;764;765;384;347;-227;-398;234;846;278;
79;804;809;854;764;765;384;348;-227;-399;234;846;281;
80;804;809;854;765;765;384;345;-230;-399;234;845;281;
81;803;807;854;765;765;384;346;-229;-403;234;846;281;
82;804;808;853;765;765;384;348;-224;-397;234;846;280;
83;803;806;853;765;765;384;351;-227;-397;234;846;281;
84;804;807;856;764;765;384;348;-225;-398;234;846;281;
85;804;806;854;765;765;385;345;-224;-401;234;846;280;
86;803;807;854;765;765;384;342;-221;-398;234;846;207;
87;803;806;852;765;765;384;339;-217;-406;234;846;207;
88;803;807;853;765;765;384;341;-219;-404;234;846;197;
89;803;807;853;765;765;384;340;-221;-403;234;846;277;
90;804;806;854;765;765;385;343;-225;-400;234;846;277;
91;804;806;855;765;764;385;337;-221;-405;234;846;281;
92;803;806;853;765;765;385;342;-220;-401;234;846;281;
93;803;806;853;764;765;384;346;-222;-404;234;845;281;
94;804;807;855;765;765;384;342;-223;-407;234;846;281;
95;804;807;854;765;765;384;338;-223;-412;234;845;282;
96;804;806;854;765;765;384;344;-220;-404;234;846;281;
97;803;806;853;765;765;385;333;-218;-401;234;845;280;
98;804;807;854;765;765;385;347;-218;-408;234;846;279;
99;804;806;855;765;765;385;340;-215;-406;234;846;207;
0;804;806;854;765;764;384;336;-222;-410;234;846;207;
1;804;806;853;765;764;385;336;-221;-402;234;845;197;
2;804;806;853;764;765;385;342;-217;-407;234;845;276;
3;804;807;854;764;765;384;338;-217;-405;234;846;277;
4;804;805;854;765;764;384;339;-217;-408;234;845;280;
5;804;806;853;765;765;384;340;-216;-403;234;845;280;
6;804;806;853;765;765;384;338;-220;-411;234;846;280;
7;804;806;853;765;765;384;335;-222;-407;234;846;280;
8;804;806;853;765;764;384;341;-224;-410;234;845;280;
9;804;807;853;765;764;385;341;-220;-410;234;845;280;
10;804;806;853;765;765;385;345;-218;-412;234;845;280;
11;804;806;854;765;765;384;335;-217;-405;234;846;207;
12;804;805;854;764;765;384;340;-218;-402;234;845;207;
13;804;806;854;765;765;384;342;-219;-406;234;845;200;
14;804;806;854;765;765;384;338;-219;-405;234;845;197;
15;804;806;853;765;765;384;336;-218;-399;234;846;276;
16;804;806;852;765;765;384;342;-215;-404;234;845;276;
17;804;806;853;765;765;384;338;-221;-405;234;845;280;
18;805;807;855;765;765;384;334;-217;-404;234;846;280;
19;804;806;854;765;765;384;343;-220;-411;234;846;280;
20;804;806;854;765;764;384;338;-218;-407;234;845;280;
21;804;807;854;765;764;384;338;-218;-404;234;845;280;
22;804;806;854;765;765;384;335;-217;-402;234;846;280;
23;804;806;853;765;765;384;335;-218;-409;234;845;280;
24;804;807;853;765;765;384;339;-215;-401;234;845;206;
25;804;806;853;765;765;384;342;-215;-407;234;845;206;
26;805;806;853;765;765;384;340;-218;-407;234;846;200;
27;804;806;852;765;765;384;333;-215;-406;234;845;196;
28;804;806;853;765;765;384;337;-213;-410;234;846;275;
29;804;806;853;765;765;383;340;-215;-410;234;843;275;
30;800;804;858;764;765;384;341;-216;-405;234;846;279;
31;802;807;854;766;765;384;337;-211;-407;234;845;279;
32;804;805;863;766;765;384;340;-213;-408;234;845;279;
33;803;804;868;767;765;385;335;-209;-411;234;844;279;
34;802;806;877;766;765;385;331;-201;-410;234;845;280;
35;801;806;891;764;764;385;334;-198;-411;234;845;279;
36;802;809;907;764;764;385;340;-206;-409;234;845;279;
37;802;810;912;763;763;386;341;-207;-408;234;845;206;
38;792;809;911;762;764;386;342;-211;-407;234;845;206;
39;804;807;904;760;765;386;347;-221;-405;234;845;200;
40;804;806;895;758;765;387;347;-244;-402;234;845;196;
41;805;804;879;758;765;388;348;-247;-399;234;844;274;
42;803;805;859;758;764;389;349;-274;-408;234;845;275;
43;805;803;848;760;763;389;357;-298;-394;234;845;279;
44;807;801;837;761;762;388;359;-306;-387;234;845;280;
45;805;801;828;760;760;388;378;-323;-375;234;845;276;
46;804;804;825;761;760;386;385;-334;-377;234;844;282;
47;808;806;819;761;763;386;399;-356;-358;234;845;274;
48;806;804;817;763;763;387;400;-361;-355;234;844;280;
49;806;807;818;765;764;386;408;-371;-345;234;844;279;
50;807;809;817;764;765;387;405;-372;-351;234;845;206;
51;804;809;815;763;767;387;403;-380;-347;234;845;206;
52;806;814;821;762;767;387;406;-379;-351;234;845;196;
53;806;814;823;763;767;388;393;-398;-360;234;845;196;
54;802;816;821;763;767;388;397;-393;-357;234;845;275;
55;805;819;824;763;768;386;386;-406;-367;234;845;275;
56;803;818;821;764;768;385;378;-410;-370;235;845;279;
57;804;816;821;765;766;385;370;-404;-371;234;845;279;
58;805;813;822;765;765;386;364;-409;-371;234;845;280;
59;806;813;826;764;766;385;370;-409;-373;234;845;279;
60;805;816;826;765;765;384;369;-404;-375;234;845;280;
61;804;812;824;766;765;383;362;-405;-374;234;844;279;
62;807;804;826;766;765;382;358;-401;-381;234;845;279;
63;808;806;829;766;763;384;358;-395;-385;234;845;206;
64;808;813;826;766;761;385;359;-388;-377;234;845;206;
65;805;808;825;767;763;384;368;-380;-372;234;845;196;
66;799;806;831;769;763;383;373;-379;-375;234;846;196;
67;800;813;836;770;763;382;368;-371;-371;234;845;275;
68;805;820;853;770;762;382;372;-348;-373;234;846;275;
69;807;824;872;772;764;383;367;-341;-370;235;846;279;
70;799;819;879;773;766;384;367;-318;-379;234;845;279;
71;800;819;898;770;767;383;363;-302;-381;234;846;279;
72;803;818;905;769;766;384;358;-282;-396;234;845;279;
73;802;814;901;769;766;385;355;-271;-400;234;845;278;
74;801;812;895;768;765;386;349;-263;-401;234;845;278;
75;801;803;881;768;764;385;349;-257;-400;234;845;277;
76;800;800;871;769;763;385;343;-249;-395;234;845;204;
77;800;796;871;769;763;383;354;-234;-393;234;845;204;
78;802;796;873;766;765;383;352;-235;-394;234;845;195;
79;802;799;869;764;765;384;350;-228;-393;234;846;269;
80;800;803;858;764;765;384;354;-227;-398;234;845;274;
81;801;806;855;764;765;384;345;-231;-400;234;845;274;
82;802;807;854;765;766;383;339;-232;-400;235;845;271;
83;804;806;854;765;765;384;349;-230;-407;234;845;270;
84;804;806;854;765;765;385;340;-232;-400;234;845;279;
85;803;805;852;765;765;385;339;-231;-401;234;845;279;
86;802;804;850;765;765;385;343;-230;-406;234;845;279;
87;803;804;851;765;765;384;346;-232;-407;234;846;279;
88;804;804;853;765;765;384;347;-233;-403;234;846;278;
89;804;803;852;765;765;384;343;-231;-408;234;845;205;
90;805;804;854;765;765;384;336;-232;-405;234;846;205;
91;805;804;854;765;765;384;343;-228;-407;234;845;195;
92;805;804;853;765;765;384;339;-226;-407;234;846;274;
93;805;803;854;765;765;384;330;-225;-411;235;845;275;
94;806;804;856;765;765;384;337;-222;-407;234;846;275;
95;805;803;853;765;765;384;336;-225;-405;235;845;279;
96;805;804;854;765;765;384;332;-226;-408;234;845;279;
97;804;804;852;765;765;384;335;-227;-406;234;845;279;
98;805;804;853;765;764;384;338;-228;-409;234;845;279;
99;805;806;853;765;765;384;336;-223;-412;234;845;279;
0;805;805;853;764;765;384;336;-225;-415;234;845;279;
1;805;804;854;765;764;384;343;-227;-412;234;844;278;
2;804;804;854;765;765;384;340;-228;-409;234;845;206;
3;804;805;853;765;765;384;334;-226;-411;234;845;206;
4;804;804;853;765;764;384;336;-224;-409;234;845;196;
5;805;804;854;765;764;385;334;-223;-414;234;841;275;
6;804;804;854;765;764;385;338;-225;-406;234;845;276;
7;804;804;854;765;765;384;338;-226;-410;234;845;275;
8;804;804;854;765;765;384;340;-223;-408;235;845;279;
9;805;804;853;765;764;384;338;-229;-405;234;845;279;
10;805;805;854;765;765;384;340;-224;-404;234;844;279;
11;804;804;855;765;765;384;338;-224;-404;234;845;280;
12;804;804;854;765;764;384;337;-219;-408;234;844;279;
13;804;804;853;765;765;384;335;-226;-412;234;845;279;
14;805;804;854;765;765;384;338;-222;-412;234;844;279;
15;805;804;854;765;765;385;342;-221;-403;234;845;206;
16;804;804;854;765;765;384;346;-220;-410;234;845;206;
17;804;804;854;765;765;385;334;-221;-406;234;845;197;
18;805;804;855;765;765;384;339;-227;-404;234;845;276;
19;805;804;854;765;764;384;338;-224;-409;234;845;276;
20;804;804;854;764;765;384;341;-229;-409;235;845;280;
21;805;804;855;765;764;384;343;-223;-411;235;845;280;
22;804;804;853;765;764;384;337;-223;-410;234;844;280;
23;804;805;853;765;765;384;335;-223;-407;234;845;281;
24;804;805;853;764;765;384;347;-226;-410;234;845;280;
25;804;805;854;764;765;385;343;-227;-407;235;844;280;
26;804;804;854;765;765;385;341;-225;-406;234;844;280;
27;804;804;854;765;765;385;344;-228;-401;234;844;279;
28;804;805;853;765;765;384;339;-227;-400;234;845;207;
29;804;805;854;765;765;384;342;-227;-409;234;844;207;
30;804;805;854;764;765;384;341;-228;-403;234;844;197;
31;805;804;854;765;765;384;342;-226;-406;234;844;277;
32;804;805;853;765;764;385;338;-233;-411;235;845;276;
33;804;805;854;764;765;385;340;-232;-408;235;844;280;
34;804;805;854;765;764;385;343;-232;-404;235;842;280;
35;804;805;854;765;765;384;338;-231;-407;234;845;281;
36;804;805;854;765;765;384;345;-228;-405;234;845;280;
37;804;805;853;765;764;384;343;-235;-408;234;845;280;
38;803;805;855;765;765;384;345;-233;-407;235;844;280;
39;804;805;854;764;765;384;346;-228;-404;234;845;280;
40;804;805;854;764;765;384;346;-234;-410;234;845;207;
41;804;806;853;765;765;384;344;-227;-402;234;845;207;
42;804;805;853;765;765;384;346;-230;-407;234;844;201;
43;804;805;853;765;765;384;343;-230;-406;234;845;197;
44;804;806;852;765;765;384;347;-228;-401;235;844;276;
45;803;806;853;765;764;384;348;-222;-403;235;843;276;
46;804;805;854;765;765;384;347;-230;-411;235;843;280;
47;804;805;853;765;765;384;349;-229;-412;235;844;280;
48;804;806;854;765;764;384;341;-227;-404;235;843;280;
49;804;805;854;765;765;384;344;-230;-400;234;844;280;
50;804;805;854;765;765;384;343;-230;-407;235;844;280;
51;804;805;854;765;765;385;348;-229;-404;235;845;280;
52;804;805;853;765;765;385;339;-230;-400;235;845;280;
53;804;805;852;765;765;384;339;-232;-405;235;845;207;
54;804;805;850;765;764;384;339;-230;-406;235;845;207;
55;804;806;847;764;765;384;350;-229;-404;234;845;201;
56;804;806;846;764;765;384;348;-233;-401;234;845;197;
57;804;806;846;764;765;384;342;-232;-402;235;845;276;
58;804;805;842;765;765;385;350;-232;-401;235;845;276;
59;805;805;837;764;765;384;345;-235;-404;235;844;280;
60;805;805;835;765;764;385;351;-239;-401;235;845;280;
61;805;804;826;765;764;385;338;-240;-399;235;844;287;
62;806;807;822;765;764;385;347;-242;-400;235;845;275;
63;808;809;816;765;764;386;347;-239;-396;235;844;280;
64;806;811;813;765;765;386;351;-236;-402;234;845;280;
65;806;808;808;767;765;385;352;-234;-401;234;844;280;
66;805;804;812;767;766;384;341;-228;-401;234;845;207;
67;803;795;806;768;765;384;336;-225;-408;234;844;208;
68;803;791;817;769;765;385;334;-214;-407;234;845;202;
69;804;787;844;770;768;386;328;-204;-407;234;845;194;
70;811;794;881;770;770;385;319;-181;-425;235;845;277;
71;816;796;905;771;769;386;308;-180;-429;235;845;276;
72;809;786;911;775;769;388;286;-150;-436;235;845;279;
73;808;787;907;775;769;388;277;-132;-444;235;845;279;
74;806;785;899;772;771;387;251;-96;-459;234;845;280;
75;821;785;903;769;775;386;237;-85;-460;234;845;270;
76;827;794;903;766;770;386;228;-78;-468;234;844;286;
77;826;789;885;767;762;385;210;-68;-472;235;845;272;
78;816;781;868;766;761;385;209;-64;-471;234;844;276;
79;813;783;859;765;761;385;222;-56;-466;235;845;217;
80;810;783;855;763;761;384;224;-60;-467;235;844;199;
81;808;786;855;762;761;384;238;-71;-453;234;845;197;
82;808;789;860;762;761;383;249;-78;-456;234;845;195;
83;812;794;867;762;762;383;254;-86;-449;235;845;274;
84;811;795;871;764;762;384;263;-87;-447;235;844;273;
85;809;792;876;764;763;384;276;-96;-443;235;845;278;
86;809;793;889;764;765;384;271;-94;-440;235;845;278;
87;810;794;894;763;765;383;275;-98;-440;234;845;278;
88;811;794;898;762;765;383;269;-104;-436;235;845;279;
89;812;791;895;761;765;383;271;-118;-436;234;845;280;
90;816;791;896;761;763;385;274;-124;-442;234;845;281;
91;813;789;889;761;763;386;279;-140;-445;235;845;281;
92;812;788;882;761;764;386;291;-154;-433;234;845;207;
93;811;787;866;761;764;387;288;-160;-437;235;845;206;
94;808;786;854;760;762;387;297;-175;-436;235;845;196;
95;809;788;847;760;763;388;304;-188;-429;234;844;195;
96;806;789;832;760;763;388;314;-212;-425;235;845;274;
97;805;788;817;760;762;386;319;-224;-415;235;844;275;
98;804;794;813;760;760;384;333;-242;-408;235;845;276;
99;804;800;806;761;762;384;339;-248;-400;235;845;275;
